BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA5,PEOE_VSA9,SMR_VSA3,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,TPSA,EState_VSA11,VSA_EState2,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,Value
35.495693,7.14653,-0.13750213,29.658285,0.0,0.0,12.062546,9.694447,11.336786,5.693928,9.883888,9.473726,4.794537,11.499023,88.96,0.0,30.987682,0.0,1.0,0.0,5.47
16.576048,5.9997516,-0.12319313,11.499023,0.0,5.90718,6.0932403,10.111326,0.0,13.213764,5.3167887,14.790515,4.794537,11.499023,83.09,0.0,23.038195,2.0,0.0,2.0,6.12
35.495693,6.3024435,-0.15170623,11.499023,5.601051,5.90718,5.9693055,9.361637,0.0,12.626498,4.5670996,9.473726,0.0,11.499023,77.76,0.0,24.97647,0.0,1.0,0.0,7.35
16.5363,5.9906054,-0.14374812,0.0,17.60299,5.90718,5.9693055,4.794537,0.0,13.151638,9.883888,14.790515,0.0,11.499023,89.79,0.0,24.56699,0.0,1.0,0.0,7.15
19.413185,5.9615655,-0.14501151,5.7495117,5.783245,0.0,12.145604,4.794537,0.0,5.5634513,0.0,4.736863,13.171246,5.7495117,63.6,0.0,24.220322,0.0,0.0,0.0,6.68
79.91873,9.103001,-0.14371493,5.7495117,6.103966,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.15661,0.0,1.0,0.0,6.98
35.495693,7.897334,0.069760844,0.0,0.0,15.93047,5.9693055,4.794537,0.0,26.685656,3.972406,5.3167887,5.6873865,0.0,105.47,0.0,24.172077,0.0,1.0,0.0,6.1
32.23343,7.924334,-0.13920246,5.7495117,6.606882,10.023292,12.145604,4.305216,0.0,16.14632,0.0,9.042079,18.858631,5.7495117,83.91,0.0,10.806742,0.0,0.0,0.0,5.3
32.133446,7.1700253,-0.14979184,11.509759,6.103966,0.0,5.9693055,0.0,11.336786,12.30081,4.9839787,4.736863,0.0,5.7495117,81.79,0.0,16.224146,0.0,2.0,0.0,8.4
126.912704,14.111919,0.06971118,0.0,0.0,5.90718,5.9693055,4.794537,0.0,5.5634513,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.498936,0.0,1.0,0.0,8.4
35.495693,6.342931,0.094650164,11.333921,17.217463,11.81436,0.0,9.589074,0.0,16.149536,10.300767,10.633577,18.858631,0.0,84.23,0.0,30.104822,0.0,1.0,0.0,8.18
32.16673,8.145597,-0.118573606,28.247986,0.0,5.2392116,0.0,14.905863,0.0,13.213764,5.3167887,19.527378,4.794537,22.998047,73.86,0.0,23.412579,1.0,0.0,1.0,6.47
35.498264,6.423578,-0.13647674,17.192951,0.0,5.90718,5.9693055,9.589074,0.0,10.045266,10.300767,10.053652,0.0,11.499023,91.42,0.0,26.481094,0.0,1.0,0.0,7.02
35.495693,6.3272195,-0.1381904,23.030254,0.0,0.0,5.9693055,9.694447,0.0,30.412956,9.883888,4.736863,0.0,5.7495117,88.94,0.0,17.970474,0.0,2.0,0.0,6.55
19.142147,5.923072,-0.13224664,30.530008,0.0,0.0,5.9693055,0.0,0.0,0.0,0.0,9.473726,4.390415,11.499023,55.76,0.0,11.743242,0.0,0.0,0.0,4.8
19.41319,6.0259376,-0.13722806,11.499023,11.4434395,0.0,12.145604,0.0,0.0,17.687035,4.5670996,9.473726,13.171246,17.248535,60.69,0.0,12.526706,0.0,1.0,0.0,7.74
16.527672,5.7633686,-0.15175045,18.118673,5.601051,0.0,17.628353,9.361637,0.0,6.5447564,14.347585,10.426606,0.0,5.7495117,123.65,0.0,35.285347,0.0,1.0,0.0,5.1
35.495693,7.9248962,-0.14372723,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,10.58287,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,11.386241,0.0,0.0,0.0,5.2
16.477087,6.1205106,-0.13741969,17.5516,5.783245,0.0,5.9693055,4.794537,0.0,12.30081,4.9839787,10.053652,5.6873865,5.7495117,101.66,0.0,29.81471,0.0,1.0,0.0,6.92
35.495693,7.887185,-0.13883576,5.7495117,6.606882,5.90718,11.938611,4.794537,0.0,16.14632,4.305216,10.053652,5.6873865,5.7495117,150.31,0.0,35.08357,1.0,0.0,0.0,5.1
16.51712,5.821224,-0.14500348,5.7495117,5.58302,0.0,11.7253685,4.5670996,0.0,5.5167007,4.5670996,10.492926,0.0,5.7495117,81.67,0.0,24.887207,0.0,1.0,0.0,7.29
16.365606,5.9917455,0.069626965,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.787746,0.0,1.0,0.0,7.7
16.477097,5.6861815,-0.1380012,11.509759,0.0,0.0,5.9693055,9.694447,0.0,18.845566,9.883888,4.736863,0.0,5.7495117,75.8,0.0,18.019598,0.0,1.0,0.0,6.11
35.496788,7.9255714,-0.14374617,9.918117,17.60299,10.023292,5.9693055,4.305216,0.0,12.797184,0.0,13.778942,5.6873865,11.499023,93.14,0.0,11.059116,0.0,0.0,0.0,5.2
16.502296,5.990474,-0.13881578,5.7495117,6.606882,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,23.869686,0.0,1.0,0.0,6.9
35.495693,7.924897,-0.14471881,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,10.58287,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,11.622487,0.0,0.0,0.0,5.3
16.4771,6.100433,-0.1488009,17.5516,0.0,0.0,5.9693055,9.694447,0.0,18.218716,4.9839787,9.636773,5.6873865,5.7495117,92.87,0.0,31.167118,1.0,1.0,1.0,5.37
16.554306,5.7640843,-0.14115335,17.259272,0.0,0.0,12.062546,4.794537,0.0,18.218716,9.883888,9.473726,4.794537,11.499023,102.1,0.0,30.646214,1.0,1.0,1.0,5.23
35.495693,7.924895,-0.14372724,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,10.58287,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,11.386241,0.0,0.0,0.0,5.2
16.5514,5.990882,0.08002401,6.606882,0.0,5.90718,6.0932403,4.794537,0.0,6.041841,14.783798,5.3167887,4.794537,0.0,63.57,0.0,28.102777,1.0,1.0,1.0,7.7
35.495693,7.895618,-0.13717152,0.0,0.0,5.90718,6.1762986,9.47634,5.098682,29.658957,14.50258,9.458958,13.171246,5.879988,90.29,0.0,12.150801,0.0,1.0,0.0,7.82
19.413256,5.923477,-0.14067662,41.97345,0.0,0.0,12.145604,0.0,0.0,12.626498,4.9839787,14.210588,17.56166,17.248535,77.88,0.0,15.497281,0.0,1.0,0.0,5.49
35.495693,7.897256,0.06977085,5.7495117,0.0,15.93047,5.9693055,4.794537,0.0,28.77282,3.972406,10.053652,5.6873865,5.7495117,114.7,0.0,24.134594,0.0,1.0,0.0,5.7
35.495693,6.341388,-0.384451,11.0334015,0.0,11.594566,0.0,14.908855,10.197364,21.196783,14.99387,5.3167887,11.374773,0.0,102.95,0.0,24.4281,0.0,1.0,0.0,9.49
79.91873,9.102987,0.06970769,0.0,0.0,5.90718,5.9693055,9.778516,0.0,17.299221,14.8678665,5.3167887,0.0,0.0,84.22,0.0,29.07301,0.0,2.0,0.0,8.7
16.514309,5.933457,-0.13271111,12.254059,11.499023,0.0,12.00042,0.0,0.0,25.269499,20.184656,20.107304,4.794537,11.499023,114.71,0.0,27.98046,1.0,2.0,0.0,6.14
16.554207,5.7195377,-0.13764237,17.259272,0.0,0.0,12.062546,4.794537,0.0,18.721632,9.883888,9.473726,4.794537,11.499023,102.1,0.0,30.47447,1.0,1.0,1.0,5.08
35.495693,6.3165145,-0.15685268,17.248535,0.0,0.0,5.9693055,0.0,0.0,18.236397,0.0,14.210588,0.0,17.248535,64.99,0.0,11.706488,1.0,0.0,0.0,5.85
35.495693,6.3428426,-0.04982329,17.383953,0.0,11.81436,6.611505,9.589074,0.0,16.149536,5.3167887,15.3704405,23.249046,5.7495117,67.43,0.0,25.16547,0.0,0.0,0.0,8.29
16.365597,5.9807444,0.06962635,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.26407,0.0,1.0,0.0,8.0
79.91873,9.103316,-0.1517637,17.248535,5.601051,5.90718,12.145604,4.794537,0.0,11.126903,5.3167887,14.790515,13.171246,17.248535,84.86,0.0,23.783607,0.0,0.0,0.0,7.92
16.151493,6.011349,0.093530685,0.0,0.0,11.81436,0.0,9.589074,0.0,6.041841,15.200677,10.633577,0.0,0.0,63.13,0.0,26.152498,0.0,1.0,0.0,7.03
19.413237,5.720581,-0.14243089,17.203688,0.0,0.0,12.145604,4.794537,0.0,18.218716,14.951936,9.636773,19.119585,5.7495117,101.58,0.0,25.576767,1.0,2.0,1.0,5.94
32.2331,7.9152136,-0.13775995,5.8172207,0.0,5.90718,6.1762986,9.516632,0.0,11.819221,9.883888,10.038883,23.249046,0.0,80.2,0.0,12.680055,0.0,1.0,0.0,5.79
32.22775,7.9030533,-0.1568553,28.747559,9.837254,0.0,5.9693055,0.0,0.0,18.109247,0.0,18.947453,0.0,28.747559,108.36,0.0,12.020703,1.0,0.0,0.0,6.43
32.16673,8.145594,-0.11857301,22.498474,0.0,5.2392116,0.0,14.905863,0.0,19.31773,5.3167887,19.527378,4.794537,17.248535,73.86,0.0,23.368639,1.0,0.0,1.0,7.07
16.511745,5.811692,-0.1494762,17.203688,6.103966,0.0,5.9693055,0.0,0.0,19.218006,9.551078,4.736863,0.0,5.7495117,86.72,0.0,16.106426,0.0,2.0,0.0,6.13
35.495693,6.3161216,-0.14381234,5.7495117,17.504848,0.0,17.835348,4.5670996,0.0,33.55047,14.290862,10.426606,13.171246,5.7495117,99.49,0.0,24.930277,0.0,2.0,0.0,8.04
35.495693,6.3264914,-0.14947577,11.454175,6.103966,0.0,5.9693055,0.0,0.0,17.13084,9.551078,0.0,0.0,0.0,77.49,0.0,16.034515,0.0,2.0,0.0,6.6
16.47709,5.885764,0.069550954,17.073212,0.0,0.0,5.9693055,0.0,0.0,29.878967,14.764463,4.736863,0.0,5.7495117,90.38,0.0,16.459223,0.0,2.0,0.0,5.32
19.285185,5.9997635,-0.123198085,11.499023,0.0,5.90718,6.0932403,10.111326,0.0,13.213764,5.3167887,14.790515,13.575367,11.499023,73.86,0.0,23.040516,1.0,0.0,1.0,6.27
16.554306,5.7543674,-0.14196452,17.259272,0.0,0.0,12.062546,4.794537,0.0,18.218716,9.883888,9.473726,4.794537,11.499023,102.1,0.0,30.727585,1.0,1.0,1.0,5.44
35.495693,8.145594,-0.11857506,28.247986,0.0,5.2392116,0.0,14.905863,0.0,13.213764,5.3167887,19.527378,4.794537,22.998047,73.86,0.0,23.150974,1.0,0.0,1.0,5.7
16.550701,5.6925445,-0.13648285,11.509759,6.606882,0.0,12.062546,4.794537,6.42335,12.30081,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,29.728165,1.0,1.0,0.0,7.62
32.13358,7.1522765,-0.13648088,5.7495117,5.1315584,0.0,12.062546,4.794537,11.336786,31.61854,10.300767,14.953561,9.926096,5.7495117,110.22,0.0,31.146427,1.0,1.0,1.0,7.66
32.16673,8.145593,-0.118572295,16.748962,0.0,5.2392116,0.0,14.905863,0.0,13.213764,5.3167887,14.790515,4.794537,11.499023,64.63,0.0,23.35715,1.0,0.0,1.0,7.23
19.159752,5.9904895,0.09396484,0.0,11.634441,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,8.78083,0.0,34.03,0.0,12.981148,0.0,1.0,0.0,8.05
35.495693,6.316091,-0.1438124,5.7495117,6.103966,0.0,17.835348,9.134199,0.0,33.851627,9.134199,10.426606,13.171246,5.7495117,73.46,0.0,24.864666,0.0,1.0,0.0,6.79
35.496784,7.9929247,0.068196684,5.693928,0.0,0.0,5.9693055,0.0,0.0,10.412184,4.5670996,0.0,0.0,0.0,42.23,0.0,13.896834,0.0,1.0,0.0,7.59
16.550726,5.741921,-0.14205633,11.509759,0.0,0.0,12.062546,4.794537,0.0,24.825598,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,29.820759,1.0,1.0,1.0,6.16
19.413237,5.720581,-0.14243089,17.203688,0.0,0.0,12.145604,4.794537,0.0,18.218716,14.951936,9.636773,19.119585,5.7495117,101.58,0.0,25.576767,1.0,2.0,1.0,5.45
35.495697,7.903092,0.06854235,10.902621,26.92787,0.0,5.9693055,4.5670996,0.0,10.281708,9.551078,4.736863,0.0,11.499023,98.49,0.0,16.889858,0.0,2.0,0.0,6.69
16.503384,5.91179,-0.14784689,11.509759,6.103966,0.0,5.9693055,0.0,0.0,12.30081,4.9839787,4.736863,0.0,5.7495117,81.79,0.0,16.079977,0.0,1.0,0.0,6.1
16.55144,5.7563534,-0.14052115,11.509759,0.0,0.0,12.062546,9.694447,0.0,24.825598,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,30.444263,1.0,1.0,0.0,6.06
35.497913,7.92445,0.44067168,10.644996,11.566732,10.023292,0.0,9.706074,0.0,21.929497,4.9839787,9.458958,10.077802,11.499023,68.29,0.0,3.6498957,0.0,1.0,0.0,7.44
32.133446,7.1700273,-0.14784616,11.509759,6.103966,0.0,5.9693055,0.0,11.336786,12.30081,4.9839787,4.736863,0.0,5.7495117,81.79,0.0,16.05052,0.0,2.0,0.0,8.7
16.62875,5.6601872,-0.42657354,0.0,0.0,0.0,5.9693055,14.908855,0.0,11.344132,0.0,0.0,0.0,0.0,80.44,0.0,21.006369,0.0,0.0,0.0,6.39
16.365675,5.9926534,0.069707006,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.849695,0.0,1.0,0.0,7.4
16.365671,5.984526,0.06970795,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.68015,0.0,1.0,0.0,8.0
35.497913,7.92446,0.10107909,16.394506,5.783245,10.023292,0.0,14.50061,0.0,21.805561,4.9839787,9.458958,5.6873865,11.499023,85.36,0.0,15.841059,0.0,1.0,0.0,7.82
16.3656,5.991559,0.069625735,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.529676,0.0,1.0,0.0,7.1
35.495693,6.308165,-0.13019876,0.0,11.400883,5.90718,11.782984,14.678426,0.0,22.964382,19.60765,11.006532,4.794537,0.0,108.36,0.0,37.627705,1.0,2.0,1.0,7.31
19.422457,6.040545,-0.27415982,17.248535,6.103966,5.90718,12.331664,9.361637,13.171246,12.626498,4.5670996,14.210588,13.171246,17.248535,86.99,0.0,24.697195,0.0,1.0,0.0,8.88
16.484537,6.0210695,0.06855603,11.499023,11.4434395,0.0,5.9693055,0.0,0.0,5.5167007,4.5670996,4.736863,0.0,17.248535,71.69,0.0,12.311277,0.0,1.0,0.0,6.99
35.495693,7.915885,0.581287,0.0,5.112437,10.023292,0.0,4.722095,0.0,9.790967,9.44419,14.760979,5.6873865,0.0,104.37,0.0,0.22413586,0.0,0.0,0.0,4.48
35.495697,7.9999466,-0.13605146,16.220911,5.1564364,0.0,5.9693055,4.794537,0.0,11.632673,9.9679575,5.3167887,11.505249,0.0,98.9,0.0,20.330791,0.0,1.0,0.0,5.82
35.495693,6.309692,-0.14371519,5.7495117,6.103966,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.41311,0.0,1.0,0.0,10.22
16.367064,5.7685184,-0.13831663,5.760247,0.0,0.0,5.9693055,4.794537,0.0,11.611834,4.9839787,0.0,0.0,0.0,63.33,0.0,16.81199,0.0,1.0,0.0,6.23
35.495693,6.302446,-0.15173265,11.499023,5.601051,5.90718,5.9693055,9.361637,0.0,12.626498,4.5670996,9.473726,0.0,11.499023,77.76,0.0,25.181437,0.0,1.0,0.0,7.1
32.16673,8.145595,-0.11857286,28.247986,0.0,5.2392116,0.0,14.905863,0.0,13.213764,5.3167887,19.527378,4.794537,22.998047,73.86,0.0,23.32421,1.0,0.0,1.0,6.71
35.495693,7.924894,-0.14372705,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,10.58287,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,11.350686,0.0,0.0,0.0,5.1
19.413181,5.7145405,-0.13713373,11.499023,0.0,0.0,6.1762986,0.0,0.0,5.5634513,0.0,0.0,13.171246,11.499023,40.46,0.0,0.0,0.0,0.0,0.0,5.09
16.46539,5.9906588,0.06971048,5.7495117,0.0,5.90718,5.9693055,4.794537,0.0,12.673249,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.56496,0.0,1.0,0.0,8.4
16.365597,5.9804554,0.06962622,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.149675,0.0,1.0,0.0,8.7
35.495693,7.989916,-0.13573371,11.499023,5.783245,0.0,5.9693055,9.589074,11.761885,23.613789,0.0,4.736863,0.0,11.499023,83.83,0.0,23.67872,0.0,0.0,0.0,6.52
79.91873,9.103002,-0.14370917,5.7495117,6.103966,5.90718,5.9693055,4.794537,0.0,11.064474,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.244236,0.0,1.0,0.0,9.15
16.528402,5.9615636,-0.15177044,5.7495117,11.384295,0.0,5.9693055,4.794537,0.0,0.0,0.0,4.736863,0.0,5.7495117,63.6,0.0,23.502335,0.0,0.0,0.0,5.91
16.501335,6.3059897,-0.123415574,11.174155,0.0,11.81436,6.0311146,20.222652,0.0,13.213764,10.633577,15.533487,10.481923,0.0,107.97,0.0,37.492275,1.0,0.0,1.0,4.65
35.496788,7.897005,-0.13728279,5.693928,0.0,15.93047,6.1762986,4.794537,0.0,10.458935,9.289194,4.722095,13.171246,0.0,68.17,0.0,12.371557,0.0,1.0,0.0,6.42
19.142193,5.811458,-0.14947641,17.271397,6.103966,0.0,5.9693055,0.0,0.0,6.5447564,9.551078,0.0,4.390415,0.0,77.49,0.0,16.01036,0.0,2.0,0.0,6.87
19.142147,6.0870285,-0.13712558,23.861,5.783245,0.0,5.9693055,9.589074,0.0,18.730465,4.5670996,9.473726,4.390415,11.499023,77.76,0.0,23.850288,0.0,1.0,0.0,5.62
32.239872,7.897318,-0.11373904,5.7495117,0.0,0.0,10.118127,4.794537,0.0,5.408052,0.0,9.499874,5.6873865,5.7495117,72.47,0.0,10.899407,0.0,0.0,0.0,4.97
16.365723,5.9928823,0.069707945,0.0,0.0,5.90718,5.9693055,4.794537,0.0,18.212173,9.883888,5.3167887,0.0,0.0,91.56,0.0,24.701159,0.0,1.0,0.0,7.43
16.375193,5.898222,-0.14689712,6.041841,0.0,0.0,11.938611,9.589074,0.0,12.462663,10.300767,11.050456,0.0,0.0,145.51,0.0,36.63682,0.0,1.0,0.0,5.28
16.365667,5.9921827,0.069707766,0.0,0.0,5.90718,5.9693055,4.794537,0.0,5.5634513,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.389795,0.0,1.0,0.0,7.6
16.529575,5.7820654,-0.15574689,17.259272,0.0,0.0,5.9693055,0.0,0.0,12.30081,4.9839787,9.473726,0.0,11.499023,81.79,0.0,17.060328,0.0,1.0,0.0,5.65
35.495693,6.3085246,0.09397692,0.0,0.0,5.90718,0.0,9.778516,0.0,11.064474,14.8678665,5.3167887,0.0,0.0,46.92,0.0,17.069769,0.0,2.0,0.0,7.39
19.413189,5.8232,-0.149529,11.454175,6.103966,0.0,12.145604,0.0,0.0,12.108208,9.551078,0.0,13.171246,0.0,77.49,0.0,15.961776,0.0,2.0,0.0,5.1
16.365671,5.9905653,0.06971055,0.0,0.0,5.90718,5.9693055,4.794537,0.0,5.5634513,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.478485,0.0,1.0,0.0,7.74
16.487942,5.9927325,0.06970526,5.7495117,0.0,5.90718,5.9693055,4.794537,0.0,17.709259,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.919897,0.0,1.0,0.0,7.72
16.498924,5.672015,-0.13647416,17.259272,0.0,0.0,5.9693055,4.794537,0.0,24.537462,0.0,9.473726,0.0,11.499023,68.9,0.0,10.765033,0.0,1.0,0.0,6.03
19.413189,5.9885893,-0.1371883,11.499023,0.0,5.90718,6.1762986,4.794537,0.0,19.783047,9.883888,14.790515,13.171246,11.499023,52.49,0.0,12.944787,0.0,1.0,0.0,7.32
32.133446,7.1700225,-0.14784554,11.509759,6.103966,0.0,5.9693055,0.0,11.336786,12.30081,4.9839787,4.736863,0.0,5.7495117,81.79,0.0,15.934271,0.0,2.0,0.0,5.84
35.495693,7.92495,-0.14372753,5.7495117,11.853478,10.023292,5.9693055,4.305216,0.0,17.692667,0.0,13.778942,5.6873865,11.499023,93.14,0.0,11.354406,0.0,0.0,0.0,5.1
32.16654,7.9819493,-0.13882343,23.855417,6.606882,0.0,5.9693055,0.0,11.761885,7.1097975,0.0,14.210588,0.0,17.248535,64.99,0.0,12.06737,0.0,0.0,0.0,4.86
32.233273,7.8970027,-0.2742125,11.4434395,0.0,15.93047,12.538657,4.794537,13.171246,10.458935,9.289194,9.458958,26.342491,5.7495117,77.4,0.0,12.275714,0.0,1.0,0.0,7.05
16.369219,5.715288,-0.1411206,5.760247,6.041841,0.0,5.9693055,0.0,0.0,18.087616,19.977848,0.0,0.0,0.0,94.04,0.0,17.449358,0.0,2.0,0.0,8.3
16.2516,6.008772,0.09340502,0.0,0.0,11.81436,0.0,9.589074,0.0,12.648723,15.200677,10.633577,0.0,0.0,83.36,0.0,25.935078,0.0,1.0,0.0,6.22
16.477581,6.0748262,-0.13270995,12.356394,0.0,0.0,12.00042,0.0,0.0,18.159702,15.200677,15.3704405,4.794537,5.7495117,92.59,0.0,23.542253,1.0,1.0,0.0,6.05
79.91873,9.103312,-0.38446167,5.5167007,5.58302,11.594566,0.0,14.908855,0.0,10.486763,4.9839787,5.3167887,11.374773,0.0,98.27,0.0,27.58709,0.0,1.0,0.0,8.49
16.149328,5.9905515,0.09397314,0.0,0.0,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,0.0,0.0,34.03,0.0,13.223303,0.0,1.0,0.0,8.3
16.480185,5.992776,0.06970561,12.356394,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.81131,1.0,1.0,0.0,7.8
16.365679,5.9931464,0.06970637,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,25.236416,0.0,1.0,0.0,7.1
16.551094,5.9903874,0.09228551,6.606882,0.0,5.90718,6.0932403,4.794537,0.0,0.0,14.783798,5.3167887,4.794537,0.0,63.57,0.0,27.71235,1.0,1.0,1.0,7.24
16.477106,6.1188164,-0.14287384,11.509759,5.783245,0.0,5.9693055,14.383612,0.0,18.218716,10.300767,15.3704405,5.6873865,5.7495117,130.76,0.0,41.868965,0.0,1.0,0.0,6.0
35.495693,6.316523,-0.15468346,17.248535,0.0,0.0,5.9693055,0.0,0.0,18.236397,0.0,14.210588,0.0,17.248535,64.99,0.0,11.500806,1.0,0.0,0.0,5.35
16.536299,5.9905815,-0.14374825,0.0,17.60299,5.90718,5.9693055,4.794537,0.0,13.151638,9.883888,14.790515,0.0,11.499023,89.79,0.0,24.552378,0.0,1.0,0.0,7.11
19.422457,6.0407605,-0.2741598,17.248535,6.103966,5.90718,12.331664,9.361637,13.171246,12.626498,4.5670996,14.210588,13.171246,17.248535,86.99,0.0,24.896198,0.0,1.0,0.0,8.7
16.527582,5.7632194,-0.15170006,11.573916,5.601051,0.0,11.659049,4.5670996,0.0,6.041841,14.347585,10.426606,0.0,5.7495117,86.35,0.0,24.268677,0.0,1.0,0.0,5.21
35.495693,6.3040485,-0.2741624,11.499023,11.887212,0.0,12.331664,4.794537,13.171246,11.0801525,4.5670996,9.473726,13.171246,11.499023,77.76,0.0,25.06306,0.0,1.0,0.0,8.1
16.267673,5.7124486,0.44041795,11.499023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.499023,40.46,0.0,0.0,0.0,0.0,0.0,6.07
16.517113,5.8199277,-0.14500321,5.7495117,5.58302,0.0,11.7253685,4.5670996,0.0,5.5167007,4.5670996,10.492926,0.0,5.7495117,81.67,0.0,24.6338,0.0,1.0,0.0,7.0
19.142149,5.78183,-0.15685387,34.56478,0.0,0.0,5.9693055,0.0,0.0,13.213764,0.0,18.947453,4.390415,28.747559,74.22,0.0,11.750399,1.0,0.0,0.0,5.92
16.365133,5.6601906,-0.13665313,0.0,0.0,0.0,5.9693055,4.794537,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,10.337901,0.0,0.0,0.0,5.62
19.41337,5.9934673,-0.15481102,0.0,6.041841,5.90718,12.145604,4.794537,0.0,5.5634513,9.883888,5.3167887,13.171246,0.0,71.33,0.0,24.842884,0.0,1.0,0.0,7.77
35.495693,6.346945,0.06958453,5.8172207,5.8244047,0.0,5.9693055,4.794537,0.0,16.280012,9.551078,0.0,4.390415,0.0,72.19,0.0,29.393225,1.0,1.0,0.0,5.89
16.514376,5.990497,-0.14371587,5.7495117,6.103966,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.359522,0.0,1.0,0.0,6.68
16.551596,5.731717,-0.14364016,11.509759,0.0,0.0,12.062546,4.794537,0.0,24.825598,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,30.764647,1.0,1.0,1.0,5.12
16.498547,6.1036496,-0.1364776,11.499023,5.783245,0.0,5.9693055,9.589074,0.0,18.2743,0.0,9.473726,0.0,11.499023,72.83,0.0,23.916079,0.0,0.0,0.0,8.3
35.495693,6.3426485,0.07857207,5.8172207,11.634441,11.81436,0.0,9.589074,0.0,21.750587,5.3167887,10.633577,18.858631,0.0,78.43,0.0,25.124508,0.0,0.0,0.0,7.67
79.91873,9.103002,-0.14371462,5.7495117,6.103966,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.224691,0.0,1.0,0.0,9.52
32.16654,7.9824643,-0.13922185,23.855417,6.606882,0.0,12.145604,0.0,11.761885,17.065817,0.0,14.210588,13.171246,17.248535,64.99,0.0,11.93306,1.0,0.0,0.0,4.48
35.496784,7.8871827,0.06977115,0.0,0.0,5.90718,5.9693055,4.794537,0.0,16.14632,4.305216,5.3167887,5.6873865,0.0,103.78,0.0,24.196323,1.0,0.0,0.0,5.4
35.495693,6.316657,-0.14122364,11.499023,11.276948,0.0,12.145604,4.794537,0.0,30.043444,5.1566634,9.473726,13.171246,11.499023,81.79,0.0,10.760747,0.0,1.0,0.0,6.55
35.499,7.9244733,0.10107842,10.644996,11.532757,10.023292,0.0,14.50061,0.0,32.515583,4.9839787,9.458958,5.6873865,11.499023,85.36,0.0,15.880595,0.0,1.0,0.0,7.92
19.413197,5.993129,-0.13725758,5.7495117,0.0,5.90718,12.145604,4.794537,0.0,24.278542,9.883888,10.053652,13.171246,5.7495117,80.56,0.0,24.882051,0.0,1.0,0.0,8.7
35.495693,6.3406067,0.10221915,5.8172207,0.0,5.90718,0.0,9.778516,0.0,27.912685,4.9839787,5.3167887,10.077802,0.0,65.78,0.0,16.64197,0.0,1.0,0.0,6.22
35.495693,6.342574,0.008276708,11.635083,11.634441,11.81436,0.0,9.589074,0.0,29.3633,10.300767,10.633577,18.989107,0.0,80.32,0.0,29.615877,1.0,1.0,1.0,8.3
